Gene 	 AAURdistance 	 treedist 	 LongestBranch 
OG0011614 	 NA 	  0.0550914349 	 APHD00036DSP 
OG0010320 	 NA 	  0.0319069422 	 APHD00036DSP 
OG0008324 	 NA 	  0.48706466210000005 	 other_MPER_LIB_SRR13326386 
OG0005392 	 NA 	  0.15719306090000001 	 APHD00036DSP 
OG0012050 	 NA 	  0.0427518759 	 APHD00036DSP 
OG0006615 	 NA 	  0.0743983101 	 APHD00036DSP 
OG0007321 	 NA 	  1.9498484459 	 APHD00093BHEL 
OG0012393 	 NA 	  0.1414198551 	 APHD00071MCER 
OG0008416 	 NA 	  0.09316537189999999 	 APHD00036DSP 
OG0005763 	 NA 	  0.0677254354 	 APHD00302MFAT 
OG0009921 	 NA 	  0.0521683504 	 APHD00071MCER 
OG0009122 	 NA 	  0.11352205 	 APHD00036DSP 
OG0011925 	 NA 	  0.0696110622 	 other_MPER_G006_SRR3466613 
OG0007508 	 NA 	  0.07212140539999999 	 MLYT 
OG0006740 	 NA 	  0.0668616823 	 APHD00071MCER 
OG0012105 	 NA 	  0.228012929 	 APHD00036DSP 
OG0007274 	 NA 	  0.0692834685 	 APHD00036DSP 
OG0006483 	 NA 	  0.1376647011 	 APHD00093BHEL 
OG0011599 	 NA 	  0.17676245520000003 	 APHD00071MCER 
OG0006169 	 NA 	  0.0739353422 	 APHD00071MCER 
OG0008543 	 NA 	  0.0479422637 	 APHD00302MFAT 
OG0010547 	 NA 	  0.41890681350000003 	 APHD00276BAMY 
OG0011073 	 NA 	  0.0656354615 	 other_MPER_LIB_SRR13326386 
OG0009874 	 NA 	  0.1054722566 	 APHD00093BHEL 
OG0005636 	 NA 	  0.2204239771 	 MLIG 
OG0008680 	 NA 	  0.0435564111 	 APHD00071MCER 
OG0009077 	 NA 	  0.0507988036 	 APHD00036DSP 
OG0011870 	 NA 	  0.3109706377 	 APHD00071MCER 
OG0010684 	 NA 	  0.25669133310000003 	 APHD00117MANT 
OG0006072 	 NA 	  0.08493207079999998 	 APHD00036DSP 
OG0007685 	 NA 	  0.0843419795 	 APHD00117MANT 
OG0006871 	 NA 	  0.1096465009 	 APHD00093BHEL 
OG0008458 	 NA 	  0.0747264634 	 APHD00071MCER 
OG0011168 	 NA 	  0.1345952975 	 APHD00071MCER 
OG0006598 	 NA 	  0.0568885591 	 APHD00036DSP 
OG0009745 	 NA 	  0.2094145313 	 APHD00093BHEL 
OG0005907 	 NA 	  0.07035337629999999 	 APHD00144MVAR 
OG0005104 	 NA 	  0.0660386694 	 APHD00036DSP 
OG0011741 	 NA 	  0.15787188620000003 	 APHD00036DSP 
OG0010275 	 NA 	  0.1496040308 	 APHD00036DSP 
OG0009486 	 NA 	  0.0597865645 	 APHD00036DSP 
OG0008271 	 NA 	  0.0662161366 	 APHD00071MCER 
OG0011482 	 NA 	  0.3290002864 	 APHD00071MCER 
OG0005338 	 NA 	  0.052838405100000006 	 APHD00036DSP 
OG0009579 	 NA 	  0.10409746549999999 	 APHD00036DSP 
OG0007153 	 NA 	  0.25060346699999997 	 APHD00093BHEL 
OG0006467 	 NA 	  0.10361411599999999 	 APHD00071MCER 
OG0009350 	 NA 	  0.06345442759999999 	 APHD00036DSP 
OG0005511 	 NA 	  0.08596123 	 APHD00071MCER 
OG0011354 	 NA 	  0.0840810834 	 APHD00071MCER 
OG0010660 	 NA 	  0.10674484810000001 	 APHD00071MCER 
OG0011894 	 NA 	  0.0481108067 	 APHD00036DSP 
OG0009093 	 NA 	  0.25443888800000003 	 other_MCER_LIB12394_ERR2236144 
OG0009890 	 NA 	  0.0699524769 	 APHD00071MCER 
OG0011097 	 NA 	  0.11191690700000001 	 APHD00036DSP 
OG0009188 	 NA 	  0.0685394591 	 APHD00036DSP 
OG0006895 	 NA 	  0.050282034499999996 	 APHD00036DSP 
OG0007661 	 NA 	  0.08394351309999999 	 APHD00071MCER 
OG0006096 	 NA 	  0.0473582335 	 APHD00071MCER 
OG0010951 	 NA 	  0.05240616769999999 	 APHD00036DSP 
OG0008156 	 NA 	  0.12108190320000001 	 APHD00302MFAT 
OG0008955 	 NA 	  0.054417802700000004 	 APHD00071MCER 
OG0010152 	 NA 	  0.06750079440000001 	 APHD00071MCER 
OG0011466 	 NA 	  0.6620512638 	 APHD00276BAMY 
OG0005223 	 NA 	  0.6081441513 	 APHD00093BHEL 
OG0008295 	 NA 	  0.10461541899999999 	 APHD00117MANT 
OG0009462 	 NA 	  0.14490327220000002 	 other_MCER_LIB12394_ERR2236144 
OG0010291 	 NA 	  0.057201289100000004 	 APHD00036DSP 
OG0006200 	 NA 	  0.181385187 	 APHD00071MCER 
OG0007734 	 NA 	  0.07178847190000001 	 APHD00302MFAT 
OG0006429 	 NA 	  0.23814350550000002 	 APHD00036DSP 
OG0010804 	 NA 	  0.08662149000000001 	 APHD00071MCER 
OG0008800 	 NA 	  0.0980500773 	 APHD00071MCER 
OG0010007 	 NA 	  0.0534794941 	 APHD00071MCER 
OG0005376 	 NA 	  0.0323980565 	 APHD00071MCER 
OG0011533 	 NA 	  0.0615895077 	 APHD00036DSP 
OG0009537 	 NA 	  0.044462301999999995 	 APHD00036DSP 
OG0007805 	 NA 	  0.5066753028 	 APHD00276BAMY 
OG0007006 	 NA 	  0.0651629977 	 APHD00036DSP 
OG0006532 	 NA 	  0.2292077737 	 APHD00016DFOE 
OG0008118 	 NA 	  0.0698678312 	 APHD00036DSP 
OG0011428 	 NA 	  0.0628246675 	 APHD00144MVAR 
OG0009205 	 NA 	  0.1183786644 	 APHD00144MVAR 
OG0005444 	 NA 	  0.1007315674 	 APHD00093BHEL 
OG0010735 	 NA 	  0.06132407560000001 	 APHD00036DSP 
OG0008731 	 NA 	  0.0674806966 	 MVAR 
OG0012305 	 NA 	  0.0753241355 	 APHD00036DSP 
OG0006540 	 NA 	  0.058873762999999996 	 APHD00036DSP 
OG0007877 	 NA 	  0.058464614600000006 	 APHD00071MCER 
OG0006683 	 NA 	  0.11558771179999999 	 APHD00036DSP 
OG0007074 	 NA 	  0.0525946393 	 APHD00036DSP 
OG0011799 	 NA 	  0.0647304479 	 APHD00036DSP 
OG0008969 	 NA 	  0.06046120580000001 	 APHD00071MCER 
OG0006369 	 NA 	  0.09183444369999999 	 APHD00036DSP 
OG0010747 	 NA 	  0.047433486500000004 	 APHD00036DSP 
OG0008743 	 NA 	  0.0794774099 	 APHD00036DSP 
OG0008480 	 NA 	  0.043732833400000004 	 APHD00036DSP 
OG0005436 	 NA 	  0.09953510239999999 	 APHD00302MFAT 
OG0011273 	 NA 	  0.0675588614 	 APHD00036DSP 
OG0007746 	 NA 	  0.2839010079 	 APHD00117MANT 
OG0008658 	 NA 	  0.1831544907 	 APHD00302MFAT 
OG0011368 	 NA 	  0.20770302040000002 	 other_MCER_LIB12394_ERR2236144 
OG0006798 	 NA 	  0.0611360323 	 APHD00071MCER 
OG0005304 	 NA 	  0.11638110469999999 	 APHD00071MCER 
OG0009545 	 NA 	  0.1066181017 	 APHD00036DSP 
OG0008071 	 NA 	  0.10448580929999998 	 APHD00036DSP 
OG0010876 	 NA 	  0.0585214801 	 APHD00036DSP 
OG0009686 	 NA 	  0.0508662889 	 APHD00036DSP 
OG0010075 	 NA 	  0.0622991722 	 APHD00071MCER 
OG0008872 	 NA 	  0.1017942729 	 APHD00036DSP 
OG0010709 	 NA 	  0.2655899449 	 MLYT 
OG0009239 	 NA 	  0.0826649232 	 APHD00144MVAR 
OG0005478 	 NA 	  0.0657813635 	 APHD00036DSP 
OG0007613 	 NA 	  0.1388203707 	 APHD00144MVAR 
OG0005251 	 NA 	  0.11543582980000001 	 APHD00036DSP 
OG0011414 	 NA 	  0.050339444299999994 	 APHD00036DSP 
OG0009410 	 NA 	  0.056865101 	 MLIG 
OG0005192 	 NA 	  0.0455580674 	 other_MPER_O_SRR11322170 
OG0008124 	 NA 	  0.1623378688 	 APHD00093BHEL 
OG0005991 	 NA 	  0.1695553663 	 APHD00036DSP 
OG0010120 	 NA 	  0.1050066871 	 MPER 
OG0008927 	 NA 	  0.041969015500000005 	 APHD00036DSP 
OG0012088 	 NA 	  0.0425195654 	 APHD00071MCER 
OG0007839 	 NA 	  0.2692417712 	 APHD00036DSP 
OG0010838 	 NA 	  0.14205585240000002 	 APHD00071MCER 
OG0006415 	 NA 	  0.9016700911 	 APHD00093BHEL 
OG0012250 	 NA 	  0.10355880879999999 	 APHD00036DSP 
OG0007922 	 NA 	  0.1280354239 	 APHD00093BHEL 
OG0012193 	 NA 	  0.0746138717 	 APHD00036DSP 
OG0007121 	 NA 	  0.07539543509999999 	 APHD00036DSP 
OG0010612 	 NA 	  0.0503071031 	 APHD00036DSP 
OG0008616 	 NA 	  0.0832479122 	 APHD00036DSP 
OG0009322 	 NA 	  0.10971856749999999 	 APHD00071MCER 
OG0005563 	 NA 	  0.0712464268 	 APHD00036DSP 
OG0007708 	 NA 	  0.0545120689 	 APHD00071MCER 
OG0009439 	 NA 	  0.17187332050000004 	 APHD00036DSP 
OG0005278 	 NA 	  0.08020430299999999 	 APHD00117MANT 
OG0010109 	 NA 	  0.0442409503 	 APHD00071MCER 
OG0006527 	 NA 	  0.0545166527 	 APHD00036DSP 
OG0012362 	 NA 	  0.07422900460000001 	 APHD00071MCER 
OG0007013 	 NA 	  0.125187365 	 APHD00036DSP 
OG0007810 	 NA 	  0.1577253814 	 other_MCER_LIB12394_ERR2236144 
OG0005792 	 NA 	  0.145118547 	 APHD00071MCER 
OG0010720 	 NA 	  0.1828435493 	 APHD00093BHEL 
OG0011214 	 NA 	  0.050927250300000004 	 APHD00036DSP 
OG0005451 	 NA 	  0.0522834931 	 APHD00036DSP 
OG0009210 	 NA 	  0.1046394575 	 APHD00071MCER 
OG0005689 	 NA 	  0.3165992287 	 APHD00276BAMY 
OG0007721 	 NA 	  0.1262074629 	 other_MCER_LIB12394_ERR2236144 
OG0006215 	 NA 	  0.2201253646 	 APHD00036DSP 
OG0009522 	 NA 	  0.16634627940000002 	 other_MPER_LIB_SRR13326386 
OG0005363 	 NA 	  0.1765348078 	 APHD00093BHEL 
OG0011526 	 NA 	  0.08523228660000001 	 APHD00071MCER 
OG0008815 	 NA 	  0.043202596700000005 	 APHD00036DSP 
OG0010012 	 NA 	  0.10550993959999999 	 APHD00071MCER 
OG0010811 	 NA 	  0.1617060987 	 APHD00036DSP 
OG0008016 	 NA 	  0.053599434300000005 	 APHD00036DSP 
OG0012279 	 NA 	  0.17976572150000003 	 APHD00071MCER 
OG0007108 	 NA 	  0.053850343 	 APHD00036DSP 
OG0006880 	 NA 	  0.10819819729999999 	 APHD00071MCER 
OG0007674 	 NA 	  0.4246169057 	 MVAR 
OG0006340 	 NA 	  0.11109897540000001 	 APHD00071MCER 
OG0011199 	 NA 	  0.0707817595 	 APHD00071MCER 
OG0006569 	 NA 	  0.1570538956 	 APHD00036DSP 
OG0009477 	 NA 	  0.37014012139999997 	 APHD00022MORN 
OG0010284 	 NA 	  0.054311163 	 APHD00036DSP 
OG0011473 	 NA 	  0.209090895 	 APHD00071MCER 
OG0005236 	 NA 	  0.077185886 	 APHD00117MANT 
OG0008280 	 NA 	  0.0937439521 	 MLYT 
OG0008940 	 NA 	  0.09976643110000001 	 APHD00036DSP 
OG0010147 	 NA 	  0.19068916490000004 	 APHD00036DSP 
OG0010944 	 NA 	  0.08324400430000001 	 APHD00036DSP 
OG0008143 	 NA 	  0.0592068794 	 APHD00036DSP 
OG0007285 	 NA 	  0.059140154 	 APHD00036DSP 
OG0012237 	 NA 	  0.12157767289999999 	 APHD00036DSP 
OG0006472 	 NA 	  0.0992435643 	 APHD00302MFAT 
OG0007945 	 NA 	  0.0827796854 	 APHD00036DSP 
OG0011568 	 NA 	  0.0674513608 	 MLYT 
OG0008058 	 NA 	  0.2764287934 	 APHD00071MCER 
OG0006198 	 NA 	  0.1641239609 	 APHD00036DSP 
OG0008671 	 NA 	  0.08174671400000001 	 APHD00036DSP 
OG0009885 	 NA 	  0.06218181219999999 	 APHD00036DSP 
OG0010675 	 NA 	  0.2004720632 	 APHD00071MCER 
OG0009086 	 NA 	  0.34083473589999996 	 APHD00036DSP 
OG0005504 	 NA 	  0.0466746799 	 APHD00302MFAT 
OG0011341 	 NA 	  0.0606129257 	 APHD00036DSP 
OG0009345 	 NA 	  0.103780713 	 APHD00071MCER 
OG0007134 	 NA 	  0.1926203387 	 APHD00036DSP 
OG0007937 	 NA 	  0.0912035781 	 APHD00071MCER 
OG0012186 	 NA 	  0.0833452507 	 APHD00036DSP 
OG0006400 	 NA 	  0.2833239672 	 APHD00036DSP 
OG0012245 	 NA 	  0.3978639715 	 APHD00093BHEL 
OG0008829 	 NA 	  0.0747094861 	 APHD00036DSP 
OG0006229 	 NA 	  0.0625766003 	 APHD00036DSP 
OG0011333 	 NA 	  0.32340362229999997 	 MPER 
OG0005576 	 NA 	  0.14256212429999998 	 MPER 
OG0009337 	 NA 	  0.1370948744 	 APHD00036DSP 
OG0008603 	 NA 	  0.04012198439999999 	 APHD00071MCER 
OG0010607 	 NA 	  0.14478089900000002 	 APHD00071MCER 
OG0006332 	 NA 	  0.28400415960000003 	 APHD00144MVAR 
OG0007606 	 NA 	  0.1135943001 	 APHD00071MCER 
OG0011228 	 NA 	  0.073493312 	 APHD00071MCER 
OG0008718 	 NA 	  0.08772829979999999 	 APHD00036DSP 
OG0005984 	 NA 	  0.0417999756 	 APHD00036DSP 
OG0010135 	 NA 	  0.09396351960000002 	 APHD00071MCER 
OG0005187 	 NA 	  0.0669374051 	 APHD00036DSP 
OG0008131 	 NA 	  0.16115211969999998 	 APHD00071MCER 
OG0009405 	 NA 	  0.0929652841 	 APHD00036DSP 
OG0005244 	 NA 	  0.12263313169999998 	 APHD00071MCER 
OG0011401 	 NA 	  0.0809036243 	 APHD00036DSP 
OG0009379 	 NA 	  0.0666595464 	 APHD00071MCER 
OG0010649 	 NA 	  0.044521708199999996 	 APHD00071MCER 
OG0007490 	 NA 	  0.12845410899999998 	 APHD00093BHEL 
OG0007753 	 NA 	  0.0469298969 	 APHD00276BAMY 
OG0009693 	 NA 	  0.044761419000000004 	 APHD00071MCER 
OG0010060 	 NA 	  0.08242738799999999 	 APHD00036DSP 
OG0008867 	 NA 	  1.0239218876999998 	 APHD00036DSP 
OG0011697 	 NA 	  0.0502333135 	 APHD00036DSP 
OG0008064 	 NA 	  0.10376738959999998 	 APHD00036DSP 
OG0010863 	 NA 	  0.5254244182 	 APHD00036DSP 
OG0009550 	 NA 	  0.07662661130000001 	 APHD00022MORN 
OG0011554 	 NA 	  0.1183459953 	 APHD00276BAMY 
OG0005311 	 NA 	  0.13422694219999998 	 APHD00036DSP 
OG0009788 	 NA 	  0.07145277339999999 	 APHD00036DSP 
OG0010978 	 NA 	  0.7552253329 	 APHD00093BHEL 
OG0007061 	 NA 	  0.1335598353 	 APHD00036DSP 
OG0007862 	 NA 	  0.5287806182 	 APHD00036DSP 
OG0006696 	 NA 	  0.5657500917 	 APHD00093BHEL 
OG0006555 	 NA 	  0.2722990911 	 APHD00093BHEL 
OG0008495 	 NA 	  0.30446689969999996 	 APHD00144MVAR 
OG0005423 	 NA 	  0.04251623729999999 	 APHD00036DSP 
OG0011266 	 NA 	  0.12064958469999999 	 APHD00276BAMY 
OG0010491 	 NA 	  0.5831180798 	 APHD00071MCER 
OG0008756 	 NA 	  0.0313779982 	 MVAR 
OG0010752 	 NA 	  0.07442725659999999 	 APHD00036DSP 
OG0007648 	 NA 	  0.1681320952 	 APHD00036DSP 
OG0007474 	 NA 	  0.0973726543 	 APHD00036DSP 
OG0006283 	 NA 	  0.0500661266 	 APHD00036DSP 
OG0006140 	 NA 	  0.2533654841 	 APHD00071MCER 
OG0011399 	 NA 	  0.09823269689999999 	 APHD00071MCER 
OG0011859 	 NA 	  0.1893443297 	 APHD00117MANT 
OG0010887 	 NA 	  0.2191374433 	 APHD00071MCER 
OG0008080 	 NA 	  0.11493144820000001 	 APHD00036DSP 
OG0008883 	 NA 	  0.0554571762 	 APHD00036DSP 
OG0010084 	 NA 	  0.0398956365 	 APHD00071MCER 
OG0009677 	 NA 	  0.06530364970000001 	 APHD00071MCER 
OG0005835 	 NA 	  0.0306398422 	 APHD00036DSP 
OG0008343 	 NA 	  0.13288246809999998 	 APHD00071MCER 
OG0010347 	 NA 	  0.15474513010000002 	 APHD00071MCER 
OG0006672 	 NA 	  0.068441363 	 APHD00036DSP 
OG0007886 	 NA 	  0.0388524452 	 APHD00071MCER 
OG0007346 	 NA 	  0.0544437322 	 APHD00036DSP 
OG0011768 	 NA 	  0.1036631877 	 APHD00071MCER 
OG0008258 	 NA 	  0.1164674664 	 APHD00036DSP 
OG0006398 	 NA 	  0.5458574308 	 APHD00117MANT 
OG0006858 	 NA 	  0.0829413447 	 APHD00071MCER 
OG0010475 	 NA 	  0.1159434806 	 APHD00071MCER 
OG0011282 	 NA 	  0.1392882381 	 other_MPER_G006_SRR3466613 
OG0008471 	 NA 	  0.1371883141 	 APHD00093BHEL 
OG0009145 	 NA 	  0.0756791996 	 APHD00071MCER 
OG0009946 	 NA 	  0.0490692929 	 APHD00036DSP 
OG0011141 	 NA 	  0.1122379856 	 APHD00036DSP 
OG0005704 	 NA 	  0.2031752795 	 APHD00071MCER 
OG0009639 	 NA 	  0.07382734519999999 	 APHD00036DSP 
OG0010309 	 NA 	  0.1947493414 	 APHD00036DSP 
OG0006727 	 NA 	  0.1458235092 	 APHD00071MCER 
OG0007213 	 NA 	  0.1291370501 	 APHD00071MCER 
OG0005592 	 NA 	  0.35442366270000003 	 MLYT 
OG0008524 	 NA 	  0.0497667632 	 APHD00071MCER 
OG0009010 	 NA 	  0.05137076439999999 	 APHD00036DSP 
OG0005651 	 NA 	  0.124824287 	 APHD00071MCER 
OG0011014 	 NA 	  10.0089153583 	 APHD00093BHEL 
OG0012488 	 NA 	  0.224734833 	 MLIG 
OG0005489 	 NA 	  0.0620633248 	 APHD00071MCER 
OG0009908 	 NA 	  0.07968748260000001 	 APHD00117MANT 
OG0007521 	 NA 	  0.0718865848 	 APHD00036DSP 
OG0006816 	 NA 	  0.05453404640000001 	 APHD00036DSP 
OG0011726 	 NA 	  0.0701999021 	 APHD00036DSP 
OG0005163 	 NA 	  0.1691384068 	 APHD00144MVAR 
OG0005960 	 NA 	  0.10959220150000001 	 APHD00036DSP 
OG0009722 	 NA 	  0.0535083124 	 APHD00071MCER 
OG0008216 	 NA 	  0.0808737294 	 other_MCER_LIB12394_ERR2236144 
OG0010212 	 NA 	  0.0791397497 	 APHD00036DSP 
OG0007308 	 NA 	  0.07705221570000001 	 APHD00144MVAR 
OG0009179 	 NA 	  0.046580596800000006 	 APHD00036DSP 
OG0005738 	 NA 	  0.0415807245 	 APHD00071MCER 
OG0010449 	 NA 	  0.1076648862 	 APHD00071MCER 
OG0006864 	 NA 	  0.0646053986 	 APHD00071MCER 
OG0006067 	 NA 	  0.1075987135 	 APHD00022MORN 
OG0007553 	 NA 	  0.0593859323 	 APHD00071MCER 
OG0011497 	 NA 	  0.0596260751 	 APHD00071MCER 
OG0010260 	 NA 	  0.31252610270000003 	 APHD00036DSP 
OG0009493 	 NA 	  0.07161668580000001 	 APHD00036DSP 
OG0005111 	 NA 	  0.4151513355 	 APHD00093BHEL 
OG0011754 	 NA 	  0.062227540100000006 	 APHD00071MCER 
OG0009750 	 NA 	  0.1301584783 	 APHD00036DSP 
OG0009588 	 NA 	  0.0393577312 	 APHD00071MCER 
OG0005809 	 NA 	  0.251991618 	 APHD00093BHEL 
OG0006496 	 NA 	  0.04138481670000001 	 APHD00071MCER 
OG0007261 	 NA 	  0.2573417709 	 MCER 
OG0006755 	 NA 	  0.0713260386 	 MLYT 
OG0012110 	 NA 	  0.0810513224 	 APHD00036DSP 
OG0011865 	 NA 	  0.0591525964 	 APHD00071MCER 
OG0010691 	 NA 	  0.1668137859 	 APHD00071MCER 
OG0011066 	 NA 	  0.2513571534 	 APHD00071MCER 
OG0009861 	 NA 	  0.2695195758 	 APHD00117MANT 
OG0005623 	 NA 	  0.07519360309999999 	 MPER 
OG0008695 	 NA 	  0.10133257500000001 	 APHD00071MCER 
OG0010552 	 NA 	  0.0602959949 	 APHD00036DSP 
OG0008556 	 NA 	  0.1061328526 	 APHD00117MANT 
OG0007334 	 NA 	  0.3013013396 	 other_MCER_LIB12394_ERR2236144 
OG0012045 	 NA 	  0.0674403999 	 APHD00071MCER 
OG0006600 	 NA 	  0.07135593230000001 	 APHD00036DSP 
OG0006029 	 NA 	  0.053730019600000005 	 APHD00036DSP 
OG0009137 	 NA 	  0.4360710072 	 APHD00093BHEL 
OG0011930 	 NA 	  0.0595911117 	 APHD00036DSP 
OG0011133 	 NA 	  0.061843565200000006 	 APHD00302MFAT 
OG0009934 	 NA 	  0.05547146920000001 	 APHD00093BHEL 
OG0010407 	 NA 	  0.09676722029999998 	 APHD00071MCER 
OG0006931 	 NA 	  0.10889864159999998 	 MLYT 
OG0006132 	 NA 	  0.0627428106 	 APHD00036DSP 
OG0008518 	 NA 	  0.0541705631 	 APHD00036DSP 
OG0008331 	 NA 	  0.0495680982 	 APHD00036DSP 
OG0005387 	 NA 	  0.0464816984 	 APHD00036DSP 
OG0010335 	 NA 	  0.061983149200000004 	 APHD00036DSP 
OG0011601 	 NA 	  0.035557911 	 APHD00036DSP 
OG0005044 	 NA 	  0.1257800506 	 MVAR 
OG0005847 	 NA 	  0.0508530412 	 APHD00071MCER 
OG0009605 	 NA 	  0.5147091786 	 APHD00022MORN 
OG0010631 	 NA 	  0.08028006300000001 	 APHD00036DSP 
OG0008635 	 NA 	  0.0649133944 	 APHD00036DSP 
OG0005683 	 NA 	  0.060843463800000004 	 APHD00036DSP 
OG0011305 	 NA 	  0.055587133700000006 	 APHD00071MCER 
OG0005540 	 NA 	  0.13339117279999999 	 APHD00144MVAR 
OG0005369 	 NA 	  0.1687991826 	 APHD00071MCER 
OG0009528 	 NA 	  0.05192490289999999 	 APHD00071MCER 
OG0010018 	 NA 	  0.06228506760000001 	 APHD00036DSP 
OG0006436 	 NA 	  0.1089444949 	 APHD00071MCER 
OG0007901 	 NA 	  0.07896629640000001 	 APHD00071MCER 
OG0007102 	 NA 	  0.2769461894 	 APHD00093BHEL 
OG0011437 	 NA 	  0.0649072193 	 APHD00036DSP 
OG0009433 	 NA 	  0.1436074798 	 APHD00117MANT 
OG0008107 	 NA 	  0.0570783161 	 APHD00036DSP 
OG0010900 	 NA 	  0.04488875140000001 	 APHD00071MCER 
OG0010103 	 NA 	  0.0439417542 	 APHD00036DSP 
OG0008904 	 NA 	  0.05262355039999999 	 APHD00071MCER 
OG0007019 	 NA 	  0.756536809 	 APHD00093BHEL 
OG0005798 	 NA 	  0.0949489118 	 APHD00144MVAR 
OG0007630 	 NA 	  0.0469921471 	 APHD00036DSP 
OG0006304 	 NA 	  0.05948565580000001 	 APHD00036DSP 
OG0006478 	 NA 	  0.06506716650000001 	 APHD00071MCER 
OG0011562 	 NA 	  0.13307713570000002 	 APHD00036DSP 
OG0008391 	 NA 	  0.044897793699999994 	 APHD00036DSP 
OG0009566 	 NA 	  0.0629590943 	 APHD00071MCER 
OG0010395 	 NA 	  0.1009750286 	 APHD00276BAMY 
OG0008052 	 NA 	  0.0586910975 	 APHD00071MCER 
OG0010056 	 NA 	  0.38829696469999997 	 APHD00093BHEL 
OG0008851 	 NA 	  0.2645136613 	 APHD00036DSP 
OG0006991 	 NA 	  0.0385118225 	 APHD00036DSP 
OG0007765 	 NA 	  0.08177012619999999 	 APHD00071MCER 
OG0006192 	 NA 	  0.0559923346 	 APHD00071MCER 
OG0011088 	 NA 	  0.0788122406 	 APHD00036DSP 
OG0006089 	 NA 	  0.10252124330000001 	 APHD00036DSP 
OG0009197 	 NA 	  0.1250306437 	 APHD00071MCER 
OG0011990 	 NA 	  0.0385616788 	 APHD00071MCER 
OG0008760 	 NA 	  0.06075345780000001 	 APHD00036DSP 
OG0009994 	 NA 	  0.0766288204 	 APHD00036DSP 
OG0009254 	 NA 	  0.073534484 	 APHD00036DSP 
OG0005415 	 NA 	  0.046902337599999996 	 APHD00036DSP 
OG0011250 	 NA 	  0.0538441671 	 APHD00093BHEL 
OG0012326 	 NA 	  0.18836650940000002 	 APHD00036DSP 
OG0006563 	 NA 	  0.1288262583 	 APHD00036DSP 
OG0007394 	 NA 	  0.035408039 	 APHD00071MCER 
OG0007854 	 NA 	  0.38781458409999997 	 APHD00036DSP 
OG0011479 	 NA 	  1.5906272159000001 	 other_MPER_O_SRR11322170 
OG0008149 	 NA 	  0.08943597250000002 	 APHD00117MANT 
OG0006338 	 NA 	  0.056283435199999995 	 APHD00071MCER 
OG0009226 	 NA 	  0.3794067155 	 MLYT 
OG0011222 	 NA 	  0.0626070446 	 APHD00036DSP 
OG0005467 	 NA 	  0.186015875 	 APHD00071MCER 
OG0010716 	 NA 	  0.20194795860000003 	 APHD00036DSP 
OG0008712 	 NA 	  0.0617103872 	 APHD00036DSP 
OG0007826 	 NA 	  0.1339970183 	 APHD00036DSP 
OG0007025 	 NA 	  0.1296701705 	 APHD00036DSP 
OG0006511 	 NA 	  0.0626983674 	 APHD00071MCER 
OG0012354 	 NA 	  0.0801961447 	 APHD00036DSP 
OG0008938 	 NA 	  0.4147844869 	 APHD00144MVAR 
OG0005096 	 NA 	  0.0622666341 	 APHD00071MCER 
OG0010827 	 NA 	  0.6286721111000001 	 MLIG 
OG0005895 	 NA 	  0.11797513870000001 	 APHD00093BHEL 
OG0008823 	 NA 	  0.1815778286 	 APHD00036DSP 
OG0010024 	 NA 	  0.0803000049 	 APHD00071MCER 
OG0011510 	 NA 	  0.1916667993 	 MCER 
OG0009514 	 NA 	  0.6471152256 	 APHD00022MORN 
OG0006223 	 NA 	  0.1005013231 	 APHD00036DSP 
OG0011339 	 NA 	  0.36021991470000003 	 APHD00093BHEL 
OG0008609 	 NA 	  0.11232805929999999 	 APHD00071MCER 
OG0011786 	 NA 	  0.0655002351 	 APHD00036DSP 
OG0010972 	 NA 	  0.06570278589999999 	 APHD00036DSP 
OG0008175 	 NA 	  0.1269217362 	 APHD00071MCER 
OG0009782 	 NA 	  0.1511232288 	 MLIG 
OG0008976 	 NA 	  0.2346157778 	 APHD00276BAMY 
OG0010171 	 NA 	  0.2327320944 	 APHD00093BHEL 
OG0011445 	 NA 	  0.30414714340000004 	 APHD00071MCER 
OG0009441 	 NA 	  0.1524278968 	 APHD00071MCER 
OG0007868 	 NA 	  0.0837290889 	 APHD00071MCER 
OG0010758 	 NA 	  0.0893475009 	 APHD00071MCER 
OG0007581 	 NA 	  0.9584638801 	 MPER 
OG0006376 	 NA 	  0.2932166825 	 APHD00093BHEL 
OG0007642 	 NA 	  0.08775560859999999 	 APHD00022MORN 
OG0010580 	 NA 	  0.2739538916 	 APHD00302MFAT 
OG0008584 	 NA 	  0.103796336 	 APHD00022MORN 
OG0005532 	 NA 	  0.1697086139 	 APHD00036DSP 
OG0011377 	 NA 	  0.0721360461 	 APHD00071MCER 
OG0010643 	 NA 	  0.0483128137 	 APHD00071MCER 
OG0008647 	 NA 	  0.0461106431 	 APHD00036DSP 
OG0010869 	 NA 	  0.0437542209 	 APHD00036DSP 
OG0009699 	 NA 	  0.046716627600000005 	 APHD00071MCER 
OG0007973 	 NA 	  0.1207676501 	 APHD00144MVAR 
OG0006787 	 NA 	  0.07836309790000001 	 APHD00036DSP 
OG0007170 	 NA 	  0.0978749212 	 APHD00071MCER 
OG0012201 	 NA 	  0.0788091294 	 APHD00036DSP 
OG0006444 	 NA 	  0.1020887387 	 other_MPER_LIB_SRR13326386 
OG0006678 	 NA 	  0.15718065669999998 	 APHD00036DSP 
OG0010195 	 NA 	  0.0353225276 	 APHD00036DSP 
