Gene 	 AAURdistance	treedist	longestBranch 
OG0010757 	 NA 	  0.0906638021 	 APHD00270ASPlk 
OG0008753 	 NA 	  0.06392914059999999 	 APHD00270ASPlk 
OG0004911 	 1.0677770968999998 	  0.9082231675 	 APHD00272AAUR 
OG0006693 	 1.3798858270999999 	  1.3689361896999999 	 APHD00272AAUR 
OG0007867 	 7.175128037 	  7.1442687429000005 	 APHD00272AAUR 
OG0007064 	 NA 	  0.7823956829 	 APHD00272AAUR 
OG0006550 	 NA 	  0.17446018600000002 	 APHD00270ASPlk 
OG0012315 	 2e-06 	  0.236089649 	 APHD00301HPRU 
OG0011789 	 1.4565796819999999 	  1.437257501 	 APHD00272AAUR 
OG0008979 	 1.0929821406000002 	  1.0439865273 	 APHD00272AAUR 
OG0005830 	 NA 	  0.9822976524999999 	 APHD00223MSAC 
OG0009672 	 NA 	  0.236904285 	 APHD00270ASPlk 
OG0008886 	 4.8312002230000015 	  4.8276123278 	 APHD00272AAUR 
OG0010081 	 NA 	  0.2191338289 	 APHD00270ASPlk 
OG0011676 	 NA 	  0.2952158236 	 APHD00305MDON 
OG0005033 	 2e-06 	  0.1678727082 	 APHD00270ASPlk 
OG0010882 	 NA 	  0.12372131089999999 	 APHD00270ASPlk 
OG0008085 	 NA 	  0.2397171124 	 APHD00270ASPlk 
OG0004507 	 1.1363940449999999 	  1.1135616956 	 APHD00272AAUR 
OG0010342 	 NA 	  0.1387523176 	 APHD00270ASPlk 
OG0008346 	 2.4125642959 	  2.4424953652 	 APHD00272AAUR 
OG0012129 	 NA 	  0.20255053820000002 	 APHD00223MSAC 
OG0003804 	 NA 	  0.24311662579999999 	 APHD00223MSAC 
OG0007998 	 2.0065322758999997 	  1.7793380975 	 APHD00272AAUR 
OG0007258 	 2.6957492996 	  2.6668649069 	 APHD00272AAUR 
OG0009398 	 0.4883518230999999 	  0.4942385763 	 APHD00272AAUR 
OG0009858 	 1.2708294216000002 	  1.2539848468 	 APHD00272AAUR 
OG0006286 	 0.8456071239 	  0.8460341468 	 APHD00272AAUR 
OG0007471 	 0.0545236301 	  0.2391955454 	 APHD00270ASPlk 
OG0006145 	 NA 	  0.1735095613 	 APHD00027ASPnl 
OG0006946 	 NA 	  0.08680955530000001 	 APHD00305MDON 
OG0008474 	 0.0231299007 	  0.0782284528 	 APHD00270ASPlk 
OG0011287 	 2e-06 	  0.31784246450000003 	 APHD00027ASPnl 
OG0010470 	 NA 	  8.271182583800002 	 APHD00272AAUR 
OG0004235 	 0.9624593642000002 	  0.9467552059000001 	 APHD00272AAUR 
OG0009283 	 NA 	  0.4460475193 	 APHD00027ASPnl 
OG0005701 	 0.13458192700000002 	  0.33969174059999996 	 APHD00270ASPlk 
OG0009943 	 0.3787240927 	  0.5427279639 	 other_AGLY_bt2_SRR10355383 
OG0011144 	 6.2290846989 	  6.2196659568 	 APHD00272AAUR 
OG0011947 	 NA 	  0.25502610400000003 	 APHD00027ASPnl 
OG0009140 	 NA 	  0.0822124847 	 APHD00270ASPlk 
OG0003735 	 NA 	  0.1922550742 	 APHD00084AFAB 
OG0009769 	 0.0030278181000000003 	  0.11846012589999999 	 APHD00027ASPnl 
OG0010999 	 NA 	  0.16609098910000003 	 APHD00270ASPlk 
OG0005128 	 NA 	  0.28861829250000004 	 APHD00301HPRU 
OG0010259 	 NA 	  0.21172409979999998 	 APHD00270ASPlk 
OG0007080 	 1.3067103809999994 	  1.3018342884999998 	 APHD00272AAUR 
OG0007883 	 1.6069357396 	  1.5068205769 	 APHD00272AAUR 
OG0012032 	 0.0121887513 	  0.1730635925 	 APHD00027ASPnl 
OG0006677 	 NA 	  0.0985943679 	 APHD00270ASPlk 
OG0007343 	 1.9776517368000002 	  1.964527041 	 APHD00272AAUR 
OG0006908 	 NA 	  0.5222828883999999 	 APHD00270ASPlk 
OG0008521 	 0.48489609570000003 	  0.49811567 	 APHD00272AAUR 
OG0005597 	 2e-06 	  1.058508095 	 APHD00270ASPlk 
OG0004360 	 1.093655177 	  1.0551554654 	 APHD00272AAUR 
OG0010525 	 NA 	  0.2705090439 	 APHD00305MDON 
OG0009816 	 10.055070591500003 	  10.036078853200001 	 APHD00272AAUR 
OG0011011 	 1.0341026586 	  1.0505111425 	 APHD00272AAUR 
OG0005654 	 0.0006506054 	  0.12254331540000002 	 APHD00270ASPlk 
OG0011812 	 NA 	  0.0938297973 	 APHD00305MDON 
OG0009015 	 NA 	  0.0944926457 	 APHD00270ASPlk 
OG0006722 	 10.198700826899998 	  10.293255990399999 	 APHD00272AAUR 
OG0012167 	 NA 	  0.4799332037 	 APHD00079AGOS 
OG0007216 	 0.6696005626000001 	  0.6512693879 	 APHD00272AAUR 
OG0011638 	 1.5218927521 	  1.5125079289 	 APHD00272AAUR 
OG0004549 	 7.291045142400002 	  7.2771880773 	 APHD00272AAUR 
OG0008308 	 3.3686982529999994 	  3.3582717913 	 APHD00272AAUR 
OG0006639 	 0.9971100637999999 	  1.0167144359 	 APHD00272AAUR 
OG0009727 	 4.098365424299999 	  4.0881015344 	 APHD00272AAUR 
OG0005965 	 2.665932085 	  2.6311859358 	 APHD00272AAUR 
OG0004791 	 NA 	  0.1418550725 	 APHD00270ASPlk 
OG0005166 	 4.719460922699999 	  4.6931708231 	 APHD00272AAUR 
OG0011723 	 NA 	  0.2939204889 	 APHD00270ASPlk 
OG0010217 	 1.0332848312000003 	  0.9753225538 	 APHD00272AAUR 
OG0004452 	 NA 	  0.2130619533 	 APHD00305MDON 
OG0008213 	 NA 	  0.3094918076 	 APHD00270ASPlk 
OG0007524 	 0.0006161074 	  0.2924091844 	 APHD00270ASPlk 
OG0006010 	 0.0024435748 	  0.1136162999 	 APHD00270ASPlk 
OG0006813 	 NA 	  0.11516439340000001 	 APHD00270ASPlk 
OG0011909 	 1.9022078387 	  1.7497677291 	 APHD00272AAUR 
OG0006588 	 1.5319229697999999 	  1.4865443427999998 	 APHD00272AAUR 
OG0003923 	 1.3033401494999999 	  1.2847276525 	 APHD00272AAUR 
OG0009496 	 0.0136050338 	  0.09493673529999999 	 APHD00270ASPlk 
OG0004420 	 0.5004502023 	  0.5138346161 	 APHD00272AAUR 
OG0010265 	 2e-06 	  0.2430016549 	 other_AGOS_hic_ERR6928994 
OG0011492 	 NA 	  0.25852087170000004 	 APHD00027ASPnl 
OG0008261 	 NA 	  0.1496525112 	 APHD00270ASPlk 
OG0005917 	 NA 	  0.08098739129999999 	 APHD00223MSAC 
OG0009755 	 2.4379827342 	  2.4196205022000004 	 APHD00272AAUR 
OG0011751 	 3.25328558 	  3.247525065 	 APHD00272AAUR 
OG0005114 	 NA 	  0.09021420490000001 	 APHD00270ASPlk 
OG0006062 	 2.1272802795000003 	  2.1130992423 	 APHD00272AAUR 
OG0006861 	 3.7733641318999998 	  2.3378762039 	 APHD00023AAUR 
OG0007695 	 4.1164348262 	  4.1084627389 	 APHD00272AAUR 
OG0007556 	 NA 	  0.11942827719999999 	 APHD00270ASPlk 
OG0011178 	 0.0045425078 	  0.1740784205 	 APHD00270ASPlk 
OG0008448 	 2.1981159981999996 	  2.1974538983 	 APHD00272AAUR 
OG0004209 	 1.1831017126 	  1.0996385773 	 APHD00272AAUR 
OG0006179 	 0.7782984455 	  0.6114775735 	 APHD00272AAUR 
OG0008690 	 NA 	  0.2541861321 	 APHD00270ASPlk 
OG0005626 	 1.1743656962 	  1.1726116229999999 	 APHD00272AAUR 
OG0011063 	 0.9017019842000001 	  0.8564412871 	 APHD00272AAUR 
OG0009864 	 NA 	  0.1446073423 	 APHD00270ASPlk 
OG0010694 	 0.8743814864000001 	  0.6718251757 	 APHD00272AAUR 
OG0009067 	 NA 	  0.7504837821 	 other_AFAB_empraba_SRR5651508 
OG0011860 	 NA 	  0.355143902 	 APHD00259AAFF 
OG0008553 	 NA 	  0.10583397719999998 	 APHD00027ASPnl 
OG0010557 	 0.0031338990000000003 	  0.1940647332 	 APHD00270ASPlk 
OG0004312 	 0.5780778439999998 	  0.672439747 	 APHD00272AAUR 
OG0007264 	 0.0836140358 	  0.16007639559999998 	 other_AGOS_hic_ERR6928994 
OG0006493 	 1.7752297509000001 	  1.7703415936 	 APHD00272AAUR 
OG0012115 	 1.0301745036 	  1.0206618894 	 APHD00272AAUR 
OG0006750 	 NA 	  0.2819455374 	 other_AGOS_hic_ERR6928994 
OG0003838 	 0.012575299199999999 	  0.32264538130000003 	 APHD00270ASPlk 
OG0011589 	 NA 	  0.2085441908 	 APHD00270ASPlk 
OG0004987 	 NA 	  0.7438859656000001 	 APHD00122ASPI 
OG0011136 	 0.8580471647000002 	  3.0565032947 	 other_AGLY_bt4_SRR3190086 
OG0009931 	 0.9933758862 	  1.0095283505 	 APHD00272AAUR 
OG0005773 	 NA 	  0.4025328687 	 APHD00027ASPnl 
OG0004184 	 NA 	  0.175114384 	 APHD00270ASPlk 
OG0009132 	 NA 	  0.1456775008 	 APHD00270ASPlk 
OG0011935 	 NA 	  0.0741845802 	 APHD00270ASPlk 
OG0008406 	 0.0595144777 	  0.1921599373 	 other_ACRA_empraba_SRR5651507 
OG0004247 	 NA 	  0.27009459610000003 	 other_AURT_QM_SRR11037232 
OG0010402 	 NA 	  0.0840705095 	 APHD00270ASPlk 
OG0003747 	 0.0602485136 	  0.2880760684 	 other_AURT_QM_SRR11037232 
OG0007518 	 NA 	  0.3642745153 	 other_AFAB_empraba_SRR5651508 
OG0005299 	 0.7422223290999999 	  0.7158413445 	 APHD00272AAUR 
OG0005959 	 6.187203605100001 	  6.1779131247 	 APHD00272AAUR 
OG0007331 	 NA 	  0.1045972137 	 APHD00305MDON 
OG0012383 	 NA 	  0.1307150244 	 APHD00270ASPlk 
OG0006605 	 NA 	  0.6793071629999999 	 APHD00223MSAC 
OG0012040 	 0.9608654966 	  0.9299389241 	 APHD00272AAUR 
OG0010330 	 0.0021145496 	  0.12057079940000001 	 APHD00027ASPnl 
OG0004575 	 NA 	  0.31678458589999997 	 APHD00270ASPlk 
OG0005382 	 0.0064507672000000005 	  0.1285041867 	 APHD00270ASPlk 
OG0008334 	 NA 	  0.0595464267 	 APHD00270ASPlk 
OG0009600 	 NA 	  0.19187685729999998 	 APHD00270ASPlk 
OG0005842 	 NA 	  0.15568268829999998 	 APHD00270ASPlk 
OG0005041 	 0.28102749889999995 	  0.4446126038 	 APHD00270ASPlk 
OG0011604 	 NA 	  0.2371952442 	 APHD00223MSAC 
OG0012298 	 NA 	  0.2527157272 	 APHD00270ASPlk 
OG0003876 	 NA 	  0.1235513194 	 APHD00027ASPnl 
OG0005668 	 1.6252868621 	  1.6204995732 	 APHD00272AAUR 
OG0009029 	 2.0752974273 	  2.0642820607999997 	 APHD00272AAUR 
OG0010519 	 2e-06 	  0.2328074217 	 APHD00223MSAC 
OG0006137 	 NA 	  0.1407719307 	 APHD00270ASPlk 
OG0006934 	 NA 	  0.1695176061 	 APHD00270ASPlk 
OG0007403 	 NA 	  0.0870771528 	 APHD00027ASPnl 
OG0012276 	 NA 	  0.1173685531 	 APHD00270ASPlk 
OG0006433 	 3.1166667874000007 	  3.1094911257000004 	 APHD00272AAUR 
OG0007107 	 0.4912060618 	  0.5256536465 	 APHD00272AAUR 
OG0007904 	 2e-06 	  0.8368583189 	 other_AGOS_Hap3_SRR14552459 
OG0003898 	 NA 	  0.5148357348 	 other_AGOS_Hap1_SRR14552454 
OG0011529 	 NA 	  0.4467817375 	 AFAB 
OG0004658 	 NA 	  0.5382885993 	 other_AGOS_Hap3_SRR14552459 
OG0008019 	 1.3674079087000004 	  1.3648135755 	 APHD00272AAUR 
OG0005686 	 2.670699387700001 	  2.5990921903 	 APHD00272AAUR 
OG0004872 	 2.4823423109999996 	  2.4689584988 	 APHD00272AAUR 
OG0008630 	 2e-06 	  0.0929938032 	 APHD00223MSAC 
OG0010634 	 2e-06 	  0.0960881913 	 APHD00270ASPlk 
OG0004071 	 0.0662614285 	  0.2454425028 	 APHD00270ASPlk 
OG0005545 	 0.24471357940000002 	  0.25346556519999996 	 APHD00270ASPlk 
OG0011300 	 3.0839716144000002 	  3.151685229 	 APHD00272AAUR 
OG0009304 	 2.512896702 	  2.5030069366 	 APHD00272AAUR 
OG0006301 	 1.0525933414000002 	  1.0435672206 	 APHD00272AAUR 
OG0004969 	 0.20913142829999998 	  0.5659545092 	 APHD00301HPRU 
OG0006528 	 1.1431635778000002 	  1.1236795201 	 APHD00272AAUR 
OG0003983 	 NA 	  0.1243812453 	 APHD00265ANA 
OG0004480 	 NA 	  0.44414340359999993 	 APHD00223MSAC 
OG0009436 	 NA 	  0.14274511410000001 	 APHD00223MSAC 
OG0011432 	 1.5547274846999999 	  1.5345019611 	 APHD00272AAUR 
OG0005277 	 NA 	  0.11283494290000001 	 APHD00270ASPlk 
OG0004743 	 NA 	  0.20555770880000002 	 APHD00027ASPnl 
OG0010106 	 0.7503252407000001 	  0.7336868308 	 APHD00272AAUR 
OG0008901 	 1.7239672052999997 	  1.7159682769 	 APHD00272AAUR 
OG0008102 	 NA 	  0.6647880732 	 APHD00301HPRU 
OG0010905 	 0.0058032431 	  0.1252582236 	 APHD00270ASPlk 
OG0009089 	 0.1493376453 	  0.36794355300000003 	 APHD00270ASPlk 
OG0006197 	 1.6511204382000002 	  1.6272581779 	 APHD00272AAUR 
OG0007760 	 1.4277370443000001 	  1.4237763958 	 APHD00272AAUR 
OG0006994 	 NA 	  0.2143707063 	 APHD00223MSAC 
OG0012411 	 0.9721819067999999 	  0.9509081044000001 	 APHD00272AAUR 
OG0006254 	 NA 	  0.1645916049 	 APHD00270ASPlk 
OG0010390 	 0.0929570596 	  0.17328584320000004 	 AFAB 
OG0009563 	 NA 	  0.2024669756 	 APHD00270ASPlk 
OG0008394 	 1.5164625103 	  1.6112844216 	 APHD00272AAUR 
OG0005322 	 0.1800346993 	  0.1758173182 	 APHD00272AAUR 
OG0011567 	 NA 	  0.16208686230000002 	 APHD00270ASPlk 
OG0010053 	 2e-06 	  0.1038629032 	 APHD00027ASPnl 
OG0008854 	 2.1910784726999997 	  2.1794348618000003 	 APHD00272AAUR 
OG0008057 	 10.0406121304 	  10.073176225900001 	 APHD00272AAUR 
OG0010850 	 NA 	  0.1432738642 	 APHD00270ASPlk 
OG0012238 	 0.7858279188999999 	  0.7663415534000001 	 APHD00272AAUR 
OG0007149 	 NA 	  0.09942106709999998 	 APHD00223MSAC 
OG0009478 	 2.7813500657000003 	  2.7693222338 	 APHD00272AAUR 
OG0005239 	 0.0019059472 	  0.1263058403 	 APHD00270ASPlk 
OG0010148 	 NA 	  0.4493175417 	 APHD00223MSAC 
OG0007391 	 NA 	  0.1344364479 	 APHD00305MDON 
OG0006566 	 0.0085190467 	  0.1068789909 	 APHD00270ASPlk 
OG0012323 	 NA 	  0.17321753180000002 	 APHD00270ASPlk 
OG0007052 	 1.5639787418000002 	  1.5786076182000002 	 APHD00272AAUR 
OG0011196 	 NA 	  0.3120194205 	 other_AGOS_hic_ERR6928994 
OG0009991 	 NA 	  0.26442764350000003 	 APHD00270ASPlk 
OG0008765 	 NA 	  0.4257542575 	 other_AGOS_hic_ERR6928994 
OG0004927 	 0.0249114375 	  0.1944538929 	 APHD00270ASPlk 
OG0009192 	 NA 	  0.15435926509999998 	 APHD00301HPRU 
OG0011995 	 NA 	  0.10566753870000001 	 APHD00270ASPlk 
OG0004124 	 NA 	  0.12905202419999998 	 APHD00270ASPlk 
OG0010761 	 6.491438490299999 	  6.471305016800001 	 APHD00272AAUR 
OG0011255 	 1.3187150816 	  1.3062017162 	 APHD00272AAUR 
OG0005410 	 1.1625968227999999 	  1.1512491803 	 APHD00272AAUR 
OG0009251 	 NA 	  0.09765468990000001 	 APHD00305MDON 
OG0005188 	 NA 	  0.18530048970000002 	 APHD00270ASPlk 
OG0010939 	 1.2043037819000004 	  1.1858242374 	 APHD00272AAUR 
OG0007020 	 1.3408164041 	  1.3575484098000001 	 APHD00272AAUR 
OG0012092 	 0.8177518476 	  0.9679314147 	 APHD00272AAUR 
OG0007823 	 3.9226648078 	  3.8866010914 	 APHD00272AAUR 
OG0012351 	 1.1831881168999998 	  1.173596263 	 APHD00272AAUR 
OG0006514 	 NA 	  0.2596018539 	 APHD00270ASPlk 
OG0005462 	 NA 	  0.3463415006 	 APHD00270ASPlk 
OG0011227 	 NA 	  0.06866913420000001 	 APHD00270ASPlk 
OG0009223 	 NA 	  0.09695633840000001 	 APHD00270ASPlk 
OG0004295 	 0.9051731286000001 	  0.9043121730000001 	 APHD00272AAUR 
OG0004955 	 NA 	  0.470512432 	 other_AGOS_hic_ERR6928994 
OG0008717 	 NA 	  0.2925383179 	 APHD00122ASPI 
OG0010713 	 NA 	  0.3527462681 	 APHD00270ASPlk 
OG0007609 	 NA 	  0.2386941565 	 AFAB 
OG0003795 	 NA 	  0.17191045300000002 	 APHD00270ASPlk 
OG0005579 	 NA 	  0.1434043164 	 APHD00223MSAC 
OG0009338 	 0.9409220377 	  0.9263109176 	 APHD00272AAUR 
OG0010608 	 NA 	  0.20945691260000002 	 APHD00027ASPnl 
OG0006226 	 NA 	  0.24614287329999998 	 APHD00270ASPlk 
OG0012463 	 0.1767105685 	  0.5097097613 	 APHD00301HPRU 
OG0007712 	 3.5814674887 	  3.5804528827 	 APHD00272AAUR 
OG0004664 	 NA 	  0.1360120621 	 APHD00003ACRA 
OG0008826 	 NA 	  0.1016518468 	 APHD00270ASPlk 
OG0010021 	 NA 	  0.2438332392 	 APHD00270ASPlk 
OG0005890 	 2.7543818954999995 	  2.7434763846 	 APHD00272AAUR 
OG0010822 	 NA 	  0.2452208225 	 APHD00270ASPlk 
OG0008025 	 NA 	  0.24758777460000003 	 APHD00223MSAC 
OG0005093 	 10.0123825177 	  10.002548262 	 APHD00272AAUR 
OG0009511 	 NA 	  0.108731081 	 APHD00270ASPlk 
OG0011515 	 NA 	  0.2748165614 	 APHD00270ASPlk 
OG0005350 	 NA 	  0.1395618541 	 APHD00270ASPlk 
OG0007938 	 10.058801451899999 	  10.0343385788 	 APHD00272AAUR 
OG0012189 	 2.1773559814 	  2.1646347936 	 APHD00272AAUR 
OG0012536 	 1.2774141339 	  1.263303067 	 APHD00272AAUR 
OG0006373 	 1.2588936058999998 	  1.2498771515 	 APHD00272AAUR 
OG0007584 	 1.3124182955999997 	  1.3093335943 	 APHD00272AAUR 
OG0007647 	 NA 	  0.1153913881 	 APHD00270ASPlk 
OG0011269 	 NA 	  0.14117894590000002 	 APHD00305MDON 
OG0008759 	 1.0362343327999997 	  1.3359259953 	 APHD00027ASPnl 
OG0004118 	 1.5760048087 	  1.5689247739 	 APHD00272AAUR 
OG0006699 	 NA 	  0.0961520468 	 APHD00270ASPlk 
OG0008973 	 1.0778837082999997 	  1.0626649833 	 APHD00272AAUR 
OG0010174 	 NA 	  0.10487944969999999 	 APHD00090ASED 
OG0004731 	 NA 	  0.3776070722 	 APHD00270ASPlk 
OG0009787 	 0.18630823319999998 	  0.15915978670000003 	 APHD00270ASPlk 
OG0010977 	 NA 	  0.1502280042 	 APHD00270ASPlk 
OG0008170 	 NA 	  0.0712966861 	 APHD00270ASPlk 
OG0011783 	 1.5235724321 	  1.5108793435 	 APHD00272AAUR 
OG0005205 	 NA 	  0.0880113002 	 APHD00270ASPlk 
OG0011440 	 NA 	  0.5983658283 	 APHD00305MDON 
OG0007175 	 2.4915894116 	  2.4836589139000003 	 APHD00272AAUR 
OG0006782 	 NA 	  0.14601797430000002 	 APHD00270ASPlk 
OG0007976 	 NA 	  0.3975889267 	 APHD00027ASPnl 
OG0006441 	 0.8107392591999999 	  0.8566021496999999 	 APHD00272AAUR 
OG0012204 	 NA 	  10.0190784586 	 other_AFAB_empraba_SRR5651508 
OG0008868 	 NA 	  0.0764156128 	 APHD00223MSAC 
OG0011698 	 4.7761815319 	  4.7404582734 	 APHD00272AAUR 
OG0006268 	 1.0390862387 	  1.0315282149 	 APHD00272AAUR 
OG0011372 	 1.1877873008 	  1.1493669159 	 APHD00272AAUR 
OG0008581 	 4.696821996299999 	  4.6857236308 	 APHD00272AAUR 
OG0009376 	 1.4144783787 	  1.4034786437 	 APHD00272AAUR 
OG0010585 	 1.4147340918 	  1.4110737529000001 	 APHD00272AAUR 
OG0008642 	 2.7425531687 	  2.7282946598 	 APHD00272AAUR 
OG0004800 	 NA 	  0.7135202385999999 	 other_AGOS_hic_ERR6928994 
OG0004003 	 2.0004e-06 	  0.1410201378 	 APHD00270ASPlk 
OG0010646 	 3.1283450114 	  3.1254967330000003 	 APHD00272AAUR 
OG0009289 	 0.1971587101 	  0.6301370053 	 AGOS 
OG0009949 	 0.0072124223 	  0.21212493100000002 	 APHD00270ASPlk 
OG0007560 	 1.4513723842 	  1.4263001250999998 	 APHD00272AAUR 
OG0006397 	 NA 	  0.1081891041 	 APHD00270ASPlk 
OG0006857 	 NA 	  0.2274537056 	 APHD00270ASPlk 
OG0006054 	 0.2992426817 	  0.44741073870000003 	 other_ACRA_empraba_SRR5651507 
OG0011767 	 NA 	  0.20558957579999998 	 APHD00027ASPnl 
OG0005122 	 1.5324938361 	  1.5119318055 	 APHD00272AAUR 
OG0008194 	 NA 	  0.2422556661 	 APHD00270ASPlk 
OG0010993 	 NA 	  0.11767292110000001 	 APHD00270ASPlk 
OG0005921 	 NA 	  0.17089232669999999 	 APHD00270ASPlk 
OG0009763 	 NA 	  0.3370830569 	 APHD00270ASPlk 
OG0010190 	 NA 	  0.0924746686 	 APHD00223MSAC 
OG0008997 	 NA 	  0.38289141839999996 	 APHD00270ASPlk 
OG0008257 	 2.0008e-06 	  0.3594258038 	 APHD00221ANER 
OG0004416 	 NA 	  0.09408340779999999 	 APHD00270ASPlk 
OG0010253 	 5.0989e-06 	  0.0890475791 	 APHD00044ACOR 
OG0012038 	 1.2702562873999999 	  1.2517564141 	 APHD00272AAUR 
OG0003915 	 1.4891014896 	  1.5048513688 	 APHD00272AAUR 
OG0007889 	 NA 	  0.2820564832 	 APHD00027ASPnl 
OG0007349 	 NA 	  0.9098384529 	 APHD00305MDON 
OG0010888 	 2.4867910992000004 	  2.4812855243 	 APHD00272AAUR 
OG0005039 	 0.1876708113 	  0.3287748565 	 APHD00305MDON 
OG0009678 	 NA 	  1.6052073689 	 other_AGOS_Hap3_SRR14552459 
OG0010348 	 NA 	  0.3074300005 	 other_AFAB_empraba_SRR5651508 
OG0007992 	 NA 	  0.21535877790000002 	 APHD00223MSAC 
OG0012123 	 NA 	  0.1534530783 	 APHD00223MSAC 
OG0006766 	 0.3992531752 	  0.5633574905000001 	 other_AGOS_hic_ERR6928994 
OG0007191 	 0.344286221 	  0.7498539413 	 APHD00270ASPlk 
OG0007252 	 NA 	  0.07976783330000001 	 APHD00270ASPlk 
OG0004324 	 0.2141978933 	  0.4253138755 	 APHD00027ASPnl 
OG0009392 	 0.23839089219999998 	  0.3888366868 	 APHD00301HPRU 
OG0008565 	 NA 	  0.27137972109999997 	 APHD00270ASPlk 
OG0011396 	 NA 	  0.3643701828 	 APHD00305MDON 
OG0009051 	 NA 	  0.2514862218 	 APHD00305MDON 
OG0011856 	 NA 	  0.42564332250000003 	 APHD00270ASPlk 
OG0005610 	 0.6714136939 	  0.6433616754000001 	 APHD00272AAUR 
OG0011055 	 1.0373098079999998 	  1.0356342783999999 	 APHD00272AAUR 
OG0009852 	 2.3424795240000003 	  2.3303478095999997 	 APHD00272AAUR 
OG0006633 	 0.11754430180000001 	  0.2410013948 	 APHD00270ASPlk 
OG0012076 	 0.0090871143 	  0.3626438531 	 APHD00301HPRU 
OG0007307 	 NA 	  0.1649318882 	 APHD00223MSAC 
OG0011729 	 NA 	  0.10389247700000001 	 APHD00270ASPlk 
OG0008219 	 2.0076e-06 	  0.2335356421 	 APHD00270ASPlk 
OG0004458 	 0.8441820452000001 	  0.8134592076 	 APHD00272AAUR 
OG0003771 	 0.36641367430000005 	  0.35846827189999997 	 APHD00305MDON 
OG0006819 	 NA 	  0.3261012463 	 APHD00270ASPlk 
OG0010434 	 NA 	  0.24537071119999998 	 other_AGOS_hic_ERR6928994 
OG0008430 	 2.0034385608 	  1.9766631798 	 APHD00272AAUR 
OG0005486 	 3.7042841919000007 	  3.6888980532000004 	 APHD00272AAUR 
OG0009104 	 1.7018940917000003 	  1.6855723203 	 APHD00272AAUR 
OG0011903 	 NA 	  0.1704473572 	 APHD00270ASPlk 
OG0011100 	 2.5212559787000006 	  2.506181888 	 APHD00272AAUR 
OG0009907 	 NA 	  0.19752723060000002 	 other_AGLY_bt1_SRR10158900 
OG0005745 	 1.5991683522000002 	  1.5939053061000001 	 APHD00272AAUR 
OG0007435 	 NA 	  0.22727615960000003 	 APHD00270ASPlk 
OG0012487 	 10.088148946599999 	  10.0790416793 	 APHD00272AAUR 
OG0006902 	 NA 	  0.246288363 	 APHD00270ASPlk 
OG0006101 	 1.7554500214000002 	  1.7421715695 	 APHD00272AAUR 
OG0011818 	 0.6011466270000001 	  0.4945902093999999 	 APHD00014ASPnl 
OG0006728 	 NA 	  0.1609574405 	 APHD00223MSAC 
OG0003840 	 3.0907635972 	  3.0785953753 	 APHD00272AAUR 
OG0005077 	 NA 	  0.11418994219999999 	 APHD00270ASPlk 
OG0011632 	 NA 	  0.1228311587 	 APHD00270ASPlk 
OG0009636 	 NA 	  0.1453635857 	 APHD00270ASPlk 
OG0005874 	 NA 	  0.0753695679 	 APHD00270ASPlk 
OG0004680 	 NA 	  0.2076978478 	 APHD00270ASPlk 
OG0008302 	 NA 	  0.2808841074 	 APHD00270ASPlk 
OG0010306 	 1.8190657876000005 	  1.8042616522000001 	 APHD00272AAUR 
OG0004543 	 NA 	  0.3713915486 	 APHD00270ASPlk 
OG0006970 	 3.8375069123 	  3.8096939335 	 APHD00272AAUR 
OG0007784 	 0.0157057937 	  0.1673541629 	 APHD00270ASPlk 
OG0006173 	 NA 	  0.0830149009 	 APHD00270ASPlk 
OG0007447 	 NA 	  0.0957451044 	 APHD00270ASPlk 
OG0011069 	 NA 	  0.14021794199999998 	 APHD00270ASPlk 
OG0004318 	 0.017022174100000002 	  0.1727135977 	 APHD00270ASPlk 
OG0008559 	 0.0939678061 	  0.1082967452 	 APHD00272AAUR 
OG0006499 	 1.1681798718999998 	  1.1601317499 	 APHD00272AAUR 
OG0003832 	 0.24088073620000003 	  0.2915792814 	 APHD00301HPRU 
OG0011583 	 2e-06 	  0.31903485099999995 	 APHD00270ASPlk 
OG0008370 	 NA 	  0.2678563024 	 APHD00270ASPlk 
OG0009587 	 NA 	  1.5554370621 	 APHD00027ASPnl 
OG0004531 	 0.0632042068 	  0.7104762291 	 APHD00270ASPlk 
OG0010374 	 NA 	  0.10860045460000001 	 APHD00270ASPlk 
OG0011640 	 NA 	  0.1871561145 	 other_AGLY_bt1_SRR10158900 
OG0005005 	 NA 	  0.3123189727 	 APHD00027ASPnl 
OG0005806 	 NA 	  0.31585293830000005 	 APHD00223MSAC 
OG0009644 	 NA 	  0.3731060574 	 APHD00270ASPlk 
OG0006582 	 NA 	  0.1294268689 	 APHD00270ASPlk 
OG0007375 	 NA 	  0.1278489277 	 APHD00305MDON 
OG0012004 	 2e-06 	  0.0731823024 	 APHD00223MSAC 
OG0003929 	 NA 	  1.2006849114 	 APHD00003ACRA 
OG0011498 	 0.7680098941000002 	  0.7552853471 	 APHD00272AAUR 
OG0006068 	 2e-06 	  0.12685695079999998 	 APHD00270ASPlk 
OG0010785 	 2.0072129392 	  1.9979178562 	 APHD00272AAUR 
OG0011971 	 0.0145471036 	  0.058596832700000004 	 APHD00027ASPnl 
OG0009176 	 2.1076811934 	  2.103289601 	 APHD00272AAUR 
OG0008781 	 NA 	  0.1996886698 	 APHD00270ASPlk 
OG0005737 	 NA 	  0.1384081948 	 APHD00270ASPlk 
